NUM_CTE,PRODUCTO,SUBPROD,ID_PROCESO,DESTINO,TIPO_CTE,COTIZACION,TIPO_OFERTA,DES_PROD,DES_PROD_GLOBAL,FLUJO,TEST_FLUJO,TIPO_PRODUCTO,VIGENCIA,LINEA_APROBADA_LEAP,TIPO_LINEA,ESTATUS_OFERTA_ORIGEN,ESTATUS_OFERTAS_003,ERROR_RECHAZO,DESCRIP_ESTATUS_021,TIPO_TDC,DESCRIP_TIPO_TDC,TIPO,OBSERVACION,BITACORA_CAMBIOS,BAJA,FECHA_BAJA,FEC_ULT_ACT_ST_021,FEC_PROCESO,MES_INFORMACION,MES_INFO_EVAL,MES_CAMPANA,LLAVE_MULT
1-965163-WH,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,180000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,377045000200200220200102                                                                            
1-341410-UK,004,001,002,1000001.0,2000021.0,1948.0,Preaprobado,Anticipo de Nomina,Consumo,Largo,2.0,AN        ,20200102.0,51988.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,191674500400100220200102                                                                            
1-874370-[D,004,007,801,1000003.0,1000004.0,9257.0,Preaprobado,Disposicion Inmediata Credito Personal,Consumo,Corto,2.0,DI CP     ,20200102.0,35000.0,Revolvente,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,195790000400780120200102                                                                            
1-538107-TJ,002,002,002,1000001.0,1000006.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,90587000200200220200102                                                                             
1-274714-XU,004,002,801,1000001.0,1000004.0,1676.0,Preaprobado,Credito Personal,Consumo,Corto,2.0,CP Corto  ,20200102.0,65000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,18889500400280120200102                                                                             
1-245597-VZ,001,002,002,1000001.0,1000001.0,99.0,Preaprobado,Tarjeta de Credito Preaprobado,Tarjetas,Largo,3.0,TDC       ,20200102.0,150000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,72.0,2N,1.0,,Solo para Sucursal,NO,0.0,0.0,20191107.0,201909.0,201910.0,201911.0,21541000100200220200102                                                                             
1-217080-XB,002,002,002,1000001.0,1000001.0,99.0,Preaprobado,Inmediauto,Autos,Largo,3.0,INM       ,20200102.0,500000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,102864500200200220200102                                                                            
1-100169-LZ,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,3.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,255790500200200220200102                                                                            
1-427275-SW,004,002,002,1000001.0,1000004.0,8776.0,Preaprobado,Credito Personal,Consumo,Largo,3.0,CP        ,20200102.0,250009.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,52496500400200220200102                                                                             
1-669173-MW,004,001,801,1000001.0,2000008.0,1619.0,Preaprobado,Anticipo de Nomina,Consumo,Corto,2.0,AN Corto  ,20200102.0,57000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,128080500400180120200102                                                                            
1-202012-VR,001,002,901,1000002.0,1000006.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,1.0,TDC       ,20200102.0,150000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,72.0,2N,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,200789000100290120200102                                                                            
1-248470-UG,004,002,002,1000001.0,2000094.0,4625.0,Preaprobado,Credito Personal,Consumo,Largo,2.0,CP        ,20200102.0,360016.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,230338000400200220200102                                                                            
1-347360-SZ,004,001,801,1000005.0,1000001.0,3653.0,Preaprobado,Top Up Anticipo de Nomina,Consumo,Corto,1.0,AN        ,20200102.0,989420.0,Simple    ,CON-LINEA,Aceptado,0.0,NULL,,,1.0,Baja por no contar con reporte,,SI,20191111.0,0.0,20191106.0,201909.0,201910.0,201911.0,61544500400180120200102                                                                             
1-992752-WE,004,007,801,1000003.0,1000004.0,9234.0,Preaprobado,Disposicion Inmediata Credito Personal,Consumo,Corto,2.0,DI CP     ,20200102.0,245000.0,Revolvente,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,83307000400780120200102                                                                             
1-579505-[O,004,001,801,1000001.0,2000008.0,1619.0,Preaprobado,Anticipo de Nomina,Consumo,Corto,2.0,AN Corto  ,20200102.0,86000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,141274000400180120200102                                                                            
1-878223-OQ,002,002,002,1000001.0,1000006.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,500000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,199412500200200220200102                                                                            
1-411987-LW,002,002,002,1000001.0,1000006.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,366012500200200220200102                                                                            
1-570138-WS,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,142000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,394274000200200220200102                                                                            
1-759676-ZM,004,002,801,1000001.0,1000001.0,3887.0,Preaprobado,Credito Personal,Consumo,Corto,1.0,CP Corto  ,20200102.0,540000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,50836000400280120200102                                                                             
1-874370-[D,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,2.0,TDC       ,20200102.0,5000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,78.0,ZE,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,195790000100290120200102                                                                            
1-182864-UP,001,002,002,1000001.0,1000004.0,99.0,Preaprobado,Tarjeta de Credito Preaprobado,Tarjetas,Largo,2.0,TDC       ,20200102.0,150000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,73.0,2N,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,296493500100200220200102                                                                            
1-588160-ED,004,002,002,1000001.0,2000094.0,4625.0,Preaprobado,Credito Personal,Consumo,Largo,2.0,CP        ,20200102.0,360016.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,428241500400200220200102                                                                            
1-832309-SL,004,002,002,1000001.0,1000006.0,8900.0,Preaprobado,Credito Personal,Consumo,Largo,1.0,CP        ,20200102.0,323985.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,77526000400200220200102                                                                             
1-581602-OZ,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,298000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,172396000200200220200102                                                                            
1-462256-SF,004,002,002,1000001.0,1000004.0,1679.0,Preaprobado,Credito Personal,Consumo,Largo,1.0,CP        ,20200102.0,27009.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,218648500400200220200102                                                                            
1-927553-ZD,002,002,002,1000001.0,1000001.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,0.0,Simple    ,==> LEAP,Rechazado,135.0,Sin Producto en APSC,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,39390500200200220200102                                                                             
1-554965-IP,004,002,002,1000001.0,1000004.0,8776.0,Preaprobado,Credito Personal,Consumo,Largo,2.0,CP        ,20200102.0,62993.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,16183000400200220200102                                                                             
1-323640-KA,004,007,801,1000003.0,1000004.0,9234.0,Preaprobado,Disposicion Inmediata Credito Personal,Consumo,Corto,1.0,DI CP     ,20200102.0,250000.0,Revolvente,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,39139000400780120200102                                                                             
1-402976-GH,004,002,002,1000001.0,1000006.0,1681.0,Preaprobado,Credito Personal,Consumo,Largo,3.0,CP        ,20200102.0,120000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,179168000400200220200102                                                                            
1-699515-PO,004,002,801,1000005.0,1000001.0,3445.0,Preaprobado,Top Up Credito Personal,Consumo,Corto,1.0,CP        ,20200102.0,458013.0,Simple    ,CON-LINEA,Aceptado,0.0,Activo OH-CARDS,,,1.0,,,NO,0.0,0.0,20191106.0,201909.0,201910.0,201911.0,229596000400280120200102                                                                            
1-643243-VB,002,002,002,1000001.0,1000001.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,500000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,73682000200200220200102                                                                             
1-639424-XP,004,002,002,1000001.0,1000001.0,1707.0,Preaprobado,Credito Personal,Consumo,Largo,3.0,CP        ,20200102.0,250000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,111802500400200220200102                                                                            
1-737823-BP,004,002,801,1000001.0,1000006.0,1680.0,Preaprobado,Credito Personal,Consumo,Corto,1.0,CP Corto  ,20200102.0,150000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,161881500400280120200102                                                                            
1-865201-RC,004,007,801,1000003.0,1000004.0,9234.0,Preaprobado,Disposicion Inmediata Credito Personal,Consumo,Corto,1.0,DI CP     ,20200102.0,97000.0,Revolvente,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,185738500400780120200102                                                                            
1-309089-BJ,004,002,002,1000001.0,1000006.0,1680.0,Preaprobado,Credito Personal,Consumo,Largo,2.0,CP        ,20200102.0,0.0,Simple    ,==> APSC,Rechazado,313.0,Sin Producto en APSC,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,249093500400200220200102                                                                            
1-984893-OL,001,002,901,1000002.0,1000001.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,1.0,TDC       ,20200102.0,0.0,Revolvente,==> LEAP,Rechazado,135.0,Sin Producto en APSC,60.0,PR,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,302242000100290120200102                                                                            
1-184913-UV,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,1.0,TDC       ,20200102.0,10000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,80.0,ZE,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,93283500100290120200102                                                                             
1-167063-UA,002,002,002,1000001.0,1000001.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,419000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,10997000200200220200102                                                                             
1-192123-[M,004,001,002,1000001.0,2000008.0,8012.0,Preaprobado,Anticipo de Nomina,Consumo,Largo,3.0,AN        ,20200102.0,132000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,28475000400100220200102                                                                             
1-398207-ZU,004,002,002,1000001.0,2000094.0,4625.0,Preaprobado,Credito Personal,Consumo,Largo,3.0,CP        ,20200102.0,360016.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,89275000400200220200102                                                                             
1-825850-J[,004,002,002,1000001.0,2000094.0,4625.0,Preaprobado,Credito Personal,Consumo,Largo,2.0,CP        ,20200102.0,360016.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,124396000400200220200102                                                                            
1-719211-XC,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,362240500200200220200102                                                                            
1-758796-PR,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,2.0,TDC       ,20200102.0,150000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,72.0,2N,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,387586500100290120200102                                                                            
1-571075-[C,004,002,801,1000001.0,1000004.0,1676.0,Preaprobado,Credito Personal,Consumo,Corto,2.0,CP Corto  ,20200102.0,0.0,Simple    ,==> APSC,Rechazado,305.0,Sin Producto en APSC,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,116993500400280120200102                                                                            
1-474017-NU,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,179574000200200220200102                                                                            
1-731870-LF,004,002,801,1000001.0,1000001.0,3887.0,Preaprobado,Credito Personal,Consumo,Corto,1.0,CP Corto  ,20200102.0,540000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,284443000400280120200102                                                                            
1-738601-SK,001,002,002,1000001.0,1000004.0,99.0,Preaprobado,Tarjeta de Credito Preaprobado,Tarjetas,Largo,3.0,TDC       ,20200102.0,25000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,79.0,ZE,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,428182000100200220200102                                                                            
