NUM_CTE,OFER_6M,NUM_OFER,FRESCURA
1-624241-AT,2.0,4.0,Irregular 
1-537381-RL,2.0,2.0,Irregular 
1-767411-GF,4.0,9.0,Regular   
1-860255-OL,4.0,10.0,Regular   
1-569246-HS,3.0,5.0,Regular   
1-946364-IU,2.0,6.0,Irregular 
1-364828-[P,4.0,8.0,Regular   
1-778899-CN,4.0,6.0,Regular   
1-210040-XY,3.0,6.0,Regular   
1-216099-BQ,2.0,4.0,Irregular 
1-821513-B[,2.0,2.0,Irregular 
1-551504-UB,4.0,5.0,Regular   
1-213386-XZ,4.0,8.0,Regular   
1-733905-LV,2.0,2.0,Irregular 
1-291355-ZP,4.0,7.0,Regular   
1-423792-LS,4.0,8.0,Regular   
1-831520-TQ,4.0,7.0,Regular   
1-486034-TW,4.0,7.0,Regular   
1-955323-JV,4.0,4.0,Regular   
1-993910-GM,3.0,3.0,Regular   
1-809015-ED,3.0,7.0,Regular   
1-944701-HV,4.0,7.0,Regular   
1-395688-ZG,4.0,6.0,Regular   
1-452278-MB,4.0,8.0,Regular   
1-184940-OJ,2.0,2.0,Irregular 
1-314402-XT,4.0,8.0,Regular   
1-315407-XQ,2.0,6.0,Irregular 
1-819688-DD,4.0,6.0,Regular   
1-798596-HZ,4.0,8.0,Regular   
1-557095-AD,4.0,9.0,Regular   
1-167886-WR,4.0,9.0,Regular   
1-748769-JS,1.0,1.0,Fresco    
1-172496-HO,3.0,4.0,Regular   
1-691784-QN,2.0,3.0,Irregular 
1-461968-R\,4.0,4.0,Regular   
1-913467-AC,3.0,4.0,Regular   
1-605018-XS,4.0,11.0,Regular   
1-745435-GO,2.0,3.0,Irregular 
1-188563-PI,3.0,5.0,Regular   
1-264270-JA,3.0,3.0,Regular   
1-547875-LN,2.0,3.0,Irregular 
1-221958-BF,2.0,2.0,Irregular 
1-993282-UP,3.0,9.0,Regular   
1-708606-AZ,4.0,8.0,Regular   
1-922919-KL,2.0,5.0,Irregular 
1-600376-XI,4.0,8.0,Regular   
1-982178-TI,1.0,2.0,Fresco    
1-161014-CX,4.0,12.0,Regular   
1-507884-OF,1.0,2.0,Fresco    
1-945510-GI,4.0,6.0,Regular   
1-563839-GG,4.0,11.0,Regular   
1-444266-RT,4.0,8.0,Regular   
1-929795-KN,4.0,8.0,Regular   
1-646835-HH,4.0,8.0,Regular   
1-195087-VB,4.0,10.0,Regular   
1-145925-[H,3.0,5.0,Regular   
1-369382-LP,3.0,7.0,Regular   
1-449283-NZ,4.0,4.0,Regular   
1-987406-EB,2.0,2.0,Irregular 
1-372909-VJ,2.0,6.0,Irregular 
1-643899-LI,4.0,11.0,Regular   
1-503530-R\,4.0,7.0,Regular   
1-792787-HP,4.0,4.0,Regular   
1-176126-FP,3.0,6.0,Regular   
1-966154-JX,1.0,1.0,Fresco    
1-197538-YX,2.0,2.0,Irregular 
1-632776-WZ,4.0,12.0,Regular   
1-573087-JD,4.0,8.0,Regular   
1-813117-JV,3.0,8.0,Regular   
1-773780-JQ,1.0,2.0,Fresco    
1-310565-IR,4.0,8.0,Regular   
1-794298-HG,3.0,8.0,Regular   
1-626514-JQ,4.0,8.0,Regular   
1-972068-IH,4.0,4.0,Regular   
1-248854-YF,4.0,11.0,Regular   
1-842659-V\,4.0,6.0,Regular   
1-607833-RI,2.0,2.0,Irregular 
1-225155-MA,2.0,2.0,Irregular 
1-734410-CQ,1.0,2.0,Fresco    
1-902093-BC,4.0,5.0,Regular   
1-406816-[R,4.0,12.0,Regular   
1-964167-K\,2.0,2.0,Irregular 
1-169448-UT,2.0,6.0,Irregular 
1-476090-U\,4.0,11.0,Regular   
1-469956-AU,4.0,10.0,Regular   
1-925919-LF,3.0,5.0,Regular   
1-232341-HQ,4.0,12.0,Regular   
1-952695-ZW,4.0,11.0,Regular   
1-102639-WL,3.0,6.0,Regular   
1-762073-XV,1.0,2.0,Fresco    
1-707017-GM,4.0,8.0,Regular   
1-155969-TP,2.0,6.0,Irregular 
1-402607-TW,4.0,11.0,Regular   
1-356392-XS,2.0,2.0,Irregular 
1-338643-[T,2.0,2.0,Irregular 
1-413323-VR,4.0,6.0,Regular   
1-310000-JD,2.0,6.0,Irregular 
1-185994-[R,1.0,1.0,Fresco    
1-352395-XY,4.0,9.0,Regular   
1-109443-IB,2.0,3.0,Irregular 
1-752062-LM,3.0,5.0,Regular   
1-385552-KT,3.0,9.0,Regular   
1-395176-HZ,2.0,2.0,Irregular 
1-960819-BJ,2.0,3.0,Irregular 
1-639607-JJ,1.0,1.0,Fresco    
1-603484-MT,2.0,2.0,Irregular 
1-771538-SU,3.0,5.0,Regular   
1-756197-UL,4.0,12.0,Regular   
1-986976-BT,2.0,4.0,Irregular 
1-267230-VJ,2.0,2.0,Irregular 
1-875069-IJ,2.0,4.0,Irregular 
1-791603-AT,4.0,6.0,Regular   
1-203271-BX,1.0,1.0,Fresco    
1-172678-S[,2.0,2.0,Irregular 
1-602177-CO,3.0,4.0,Regular   
1-229357-FK,4.0,7.0,Regular   
1-640993-QL,2.0,3.0,Irregular 
1-889602-SW,4.0,4.0,Regular   
1-780959-PW,2.0,2.0,Irregular 
1-987889-LJ,4.0,5.0,Regular   
1-147521-DB,4.0,8.0,Regular   
1-490457-RU,2.0,6.0,Irregular 
1-646737-JO,4.0,4.0,Regular   
1-119323-PZ,1.0,2.0,Fresco    
1-598529-IU,4.0,8.0,Regular   
1-976323-QG,1.0,1.0,Fresco    
1-522690-DM,2.0,7.0,Irregular 
1-948083-QR,4.0,5.0,Regular   
1-377284-ZW,1.0,1.0,Fresco    
1-549513-YH,4.0,12.0,Regular   
1-968780-AF,2.0,3.0,Irregular 
1-164405-C[,3.0,8.0,Regular   
1-157019-V[,4.0,8.0,Regular   
1-314348-XF,4.0,6.0,Regular   
1-903977-FV,4.0,6.0,Regular   
1-720908-TF,2.0,2.0,Irregular 
1-469721-EH,1.0,1.0,Fresco    
1-330879-LR,3.0,6.0,Regular   
1-506789-IB,2.0,3.0,Irregular 
1-139078-NP,4.0,8.0,Regular   
1-273161-ZV,4.0,7.0,Regular   
1-927936-GP,4.0,7.0,Regular   
1-920950-DA,4.0,6.0,Regular   
1-520018-EN,2.0,6.0,Irregular 
1-814313-YV,2.0,2.0,Irregular 
1-723652-SV,4.0,12.0,Regular   
1-123325-RJ,4.0,4.0,Regular   
1-292003-BQ,3.0,4.0,Regular   
1-305973-QN,3.0,4.0,Regular   
1-365717-EW,1.0,1.0,Fresco    
1-448931-EH,4.0,5.0,Regular   
1-779775-DD,2.0,4.0,Irregular 
1-450893-GF,4.0,4.0,Regular   
1-627989-IH,1.0,1.0,Fresco    
1-659259-NO,2.0,5.0,Irregular 
1-744453-TX,4.0,12.0,Regular   
1-186631-D[,2.0,3.0,Irregular 
1-397659-YX,4.0,7.0,Regular   
1-773269-PP,4.0,4.0,Regular   
1-881933-LH,2.0,2.0,Irregular 
1-394087-FX,4.0,4.0,Regular   
1-377173-KB,4.0,12.0,Regular   
1-566170-QT,1.0,1.0,Fresco    
1-116015-NA,4.0,12.0,Regular   
1-611930-B[,3.0,5.0,Regular   
1-140669-OU,1.0,1.0,Fresco    
1-905631-BG,3.0,6.0,Regular   
1-109928-XX,3.0,4.0,Regular   
1-463313-VR,3.0,7.0,Regular   
1-790695-VF,3.0,6.0,Regular   
1-397062-KL,4.0,9.0,Regular   
1-537276-LI,1.0,2.0,Fresco    
1-108275-ZT,1.0,2.0,Fresco    
1-504476-CG,1.0,3.0,Fresco    
1-396755-UY,4.0,8.0,Regular   
1-864783-ZD,4.0,10.0,Regular   
1-134941-RZ,1.0,1.0,Fresco    
1-401311-MD,3.0,3.0,Regular   
1-440436-ZW,3.0,7.0,Regular   
1-750189-RR,2.0,2.0,Irregular 
1-684453-QX,4.0,9.0,Regular   
1-393257-GO,4.0,6.0,Regular   
1-831280-SZ,4.0,9.0,Regular   
1-638347-BT,3.0,6.0,Regular   
1-496686-TR,1.0,2.0,Fresco    
1-564466-DL,1.0,1.0,Fresco    
1-930706-[J,4.0,10.0,Regular   
1-757144-BN,3.0,9.0,Regular   
1-571110-EM,4.0,8.0,Regular   
1-276494-PU,4.0,12.0,Regular   
1-676065-VK,1.0,1.0,Fresco    
1-584409-BF,4.0,8.0,Regular   
1-472799-UK,3.0,7.0,Regular   
1-363918-RG,4.0,12.0,Regular   
1-742300-ZX,3.0,12.0,Regular   
1-850380-GB,2.0,3.0,Irregular 
1-963531-IS,2.0,3.0,Irregular 
1-964234-PQ,4.0,9.0,Regular   
1-619828-EQ,2.0,2.0,Irregular 
1-818584-UY,4.0,12.0,Regular   
1-303164-MK,3.0,5.0,Regular   
1-859050-LL,4.0,5.0,Regular   
1-386878-XA,4.0,5.0,Regular   
1-141354-RQ,4.0,4.0,Regular   
1-733325-HX,3.0,9.0,Regular   
1-771450-MJ,4.0,12.0,Regular   
1-200962-[D,4.0,6.0,Regular   
1-511687-KP,4.0,7.0,Regular   
1-284328-TM,2.0,2.0,Irregular 
1-353169-NN,4.0,6.0,Regular   
1-439352-QP,2.0,3.0,Irregular 
1-622854-OM,3.0,3.0,Regular   
1-501212-VT,1.0,1.0,Fresco    
1-218560-GS,4.0,4.0,Regular   
1-902100-KE,4.0,9.0,Regular   
1-261487-RO,4.0,11.0,Regular   
1-224805-HL,4.0,8.0,Regular   
1-791798-CI,3.0,9.0,Regular   
1-456691-SY,4.0,12.0,Regular   
1-848920-AO,2.0,4.0,Irregular 
1-835377-UL,4.0,8.0,Regular   
1-661574-VS,1.0,2.0,Fresco    
1-365376-IK,4.0,4.0,Regular   
1-723463-GN,3.0,9.0,Regular   
1-965381-EO,2.0,6.0,Irregular 
1-309854-CZ,4.0,10.0,Regular   
1-564965-TH,1.0,3.0,Fresco    
1-206140-HQ,4.0,9.0,Regular   
1-270185-QA,4.0,12.0,Regular   
1-804160-AX,2.0,2.0,Irregular 
1-655205-VD,1.0,1.0,Fresco    
1-892720-MD,4.0,11.0,Regular   
1-892781-FG,2.0,4.0,Irregular 
1-494558-BT,3.0,7.0,Regular   
1-293814-ZT,4.0,11.0,Regular   
1-373425-XV,4.0,6.0,Regular   
1-516223-KI,4.0,13.0,Regular   
1-716935-XY,1.0,2.0,Fresco    
1-491390-JN,1.0,2.0,Fresco    
1-905719-W[,3.0,4.0,Regular   
1-857622-HC,4.0,12.0,Regular   
1-104455-RI,4.0,8.0,Regular   
1-943291-DY,3.0,4.0,Regular   
1-446330-CQ,3.0,8.0,Regular   
1-178548-RP,4.0,4.0,Regular   
1-488478-MV,1.0,1.0,Fresco    
1-534545-WT,4.0,12.0,Regular   
1-673697-BI,4.0,8.0,Regular   
1-897951-VI,2.0,2.0,Irregular 
1-366722-CE,2.0,2.0,Irregular 
1-366621-UI,4.0,4.0,Regular   
1-377093-SF,3.0,4.0,Regular   
1-402777-JO,2.0,3.0,Irregular 
1-743014-IT,2.0,6.0,Irregular 
1-559422-QD,1.0,1.0,Fresco    
1-616053-QE,1.0,1.0,Fresco    
1-978474-GH,4.0,8.0,Regular   
1-687523-ER,1.0,1.0,Fresco    
1-208713-AG,2.0,2.0,Irregular 
1-171335-UZ,4.0,8.0,Regular   
1-635556-NL,3.0,4.0,Regular   
1-526749-TT,4.0,6.0,Regular   
1-200292-YP,4.0,12.0,Regular   
1-438153-WZ,2.0,2.0,Irregular 
1-617233-YC,4.0,5.0,Regular   
1-647406-HP,4.0,10.0,Regular   
1-615049-PE,4.0,10.0,Regular   
1-774215-JF,2.0,2.0,Irregular 
1-760733-UD,2.0,3.0,Irregular 
1-662083-RP,3.0,3.0,Regular   
1-635494-J\,4.0,4.0,Regular   
1-833267-WA,4.0,6.0,Regular   
1-266641-[S,4.0,9.0,Regular   
1-125091-NX,4.0,8.0,Regular   
1-664818-HE,1.0,1.0,Fresco    
1-601226-EV,2.0,4.0,Irregular 
1-625805-LY,4.0,8.0,Regular   
1-806290-AC,4.0,8.0,Regular   
1-576455-WV,4.0,10.0,Regular   
1-203196-RN,1.0,3.0,Fresco    
1-161693-TT,1.0,3.0,Fresco    
1-779716-IK,2.0,2.0,Irregular 
1-860118-BM,4.0,8.0,Regular   
1-522097-TY,3.0,6.0,Regular   
1-740503-PN,4.0,11.0,Regular   
1-162263-BF,4.0,4.0,Regular   
1-125411-JT,4.0,10.0,Regular   
1-499923-KY,3.0,9.0,Regular   
1-127790-AO,3.0,9.0,Regular   
1-904701-OW,2.0,6.0,Irregular 
1-845187-MZ,4.0,8.0,Regular   
1-436254-U\,4.0,8.0,Regular   
1-917162-LJ,4.0,6.0,Regular   
1-249573-CO,4.0,12.0,Regular   
1-859181-RV,2.0,3.0,Irregular 
1-579545-KP,4.0,8.0,Regular   
1-835441-ZQ,4.0,12.0,Regular   
1-884324-QL,4.0,7.0,Regular   
1-115111-RC,2.0,2.0,Irregular 
1-900750-VH,2.0,5.0,Irregular 
1-262490-UH,2.0,6.0,Irregular 
1-291168-X[,4.0,12.0,Regular   
1-274814-IW,2.0,3.0,Irregular 
1-317333-[C,2.0,4.0,Irregular 
1-932548-DX,3.0,8.0,Regular   
1-705262-OF,2.0,6.0,Irregular 
1-780367-JJ,1.0,2.0,Fresco    
1-863764-RB,1.0,2.0,Fresco    
1-908617-AN,1.0,1.0,Fresco    
1-648404-NC,1.0,2.0,Fresco    
1-542240-PS,3.0,4.0,Regular   
1-857606-SM,4.0,12.0,Regular   
1-658452-KZ,4.0,4.0,Regular   
1-624856-Z\,4.0,9.0,Regular   
1-961053-WT,1.0,1.0,Fresco    
1-720331-ZN,1.0,1.0,Fresco    
1-990632-V\,2.0,6.0,Irregular 
1-470455-QC,2.0,6.0,Irregular 
1-872944-JG,2.0,4.0,Irregular 
1-361897-YH,3.0,9.0,Regular   
1-989602-OX,3.0,6.0,Regular   
1-702149-WK,2.0,2.0,Irregular 
1-684105-JM,4.0,4.0,Regular   
1-329292-VX,2.0,2.0,Irregular 
1-477463-VE,3.0,3.0,Regular   
1-453969-YV,4.0,8.0,Regular   
1-147627-D[,1.0,2.0,Fresco    
1-392782-SB,3.0,6.0,Regular   
1-372796-PO,3.0,9.0,Regular   
1-974282-SI,2.0,2.0,Irregular 
1-400613-YA,4.0,8.0,Regular   
1-988248-NZ,3.0,3.0,Regular   
1-321084-OR,3.0,3.0,Regular   
1-467063-VP,4.0,8.0,Regular   
1-567661-AK,2.0,4.0,Irregular 
1-822289-DJ,3.0,3.0,Regular   
1-539425-B[,4.0,4.0,Regular   
1-727812-KY,1.0,1.0,Fresco    
1-832877-VA,2.0,2.0,Irregular 
1-636446-G\,4.0,8.0,Regular   
1-282440-JB,3.0,6.0,Regular   
1-454978-HW,3.0,3.0,Regular   
1-247697-IQ,1.0,1.0,Fresco    
1-865170-QS,4.0,12.0,Regular   
1-202968-UU,4.0,4.0,Regular   
1-737351-[E,2.0,3.0,Irregular 
1-871309-NY,1.0,1.0,Fresco    
1-152588-BL,4.0,8.0,Regular   
1-133126-IW,4.0,8.0,Regular   
1-436468-CQ,4.0,10.0,Regular   
1-168439-IE,4.0,8.0,Regular   
1-621950-CG,2.0,3.0,Irregular 
1-705745-BM,1.0,1.0,Fresco    
1-907397-OO,3.0,7.0,Regular   
1-413439-JP,1.0,1.0,Fresco    
1-385337-TS,4.0,8.0,Regular   
1-435705-PQ,1.0,3.0,Fresco    
1-580305-ZB,3.0,8.0,Regular   
1-647994-GV,1.0,1.0,Fresco    
1-188456-YO,2.0,2.0,Irregular 
1-618690-SY,3.0,8.0,Regular   
1-928146-WG,1.0,1.0,Fresco    
1-829077-XE,4.0,8.0,Regular   
1-766144-CC,4.0,10.0,Regular   
1-164615-NC,3.0,5.0,Regular   
1-370943-EI,4.0,10.0,Regular   
1-345965-JH,4.0,7.0,Regular   
1-611185-M[,2.0,4.0,Irregular 
1-897363-WC,4.0,12.0,Regular   
1-508990-T[,2.0,6.0,Irregular 
1-852306-SF,4.0,10.0,Regular   
1-610776-YV,4.0,4.0,Regular   
1-222679-VP,1.0,2.0,Fresco    
1-702118-XP,2.0,4.0,Irregular 
1-701283-VL,2.0,6.0,Irregular 
1-253201-WI,4.0,11.0,Regular   
1-893781-UO,4.0,5.0,Regular   
1-251881-IV,3.0,3.0,Regular   
1-810228-QT,4.0,9.0,Regular   
1-252015-KP,4.0,7.0,Regular   
1-458163-QW,2.0,2.0,Irregular 
1-836612-WZ,2.0,4.0,Irregular 
1-238705-JD,4.0,12.0,Regular   
1-633553-NS,4.0,8.0,Regular   
1-629098-LJ,3.0,8.0,Regular   
1-261982-W\,2.0,2.0,Irregular 
1-267170-A[,3.0,12.0,Regular   
1-311566-TR,4.0,4.0,Regular   
1-760589-CG,4.0,4.0,Regular   
1-458662-SS,2.0,3.0,Irregular 
1-377419-FR,4.0,10.0,Regular   
1-130076-XE,4.0,10.0,Regular   
1-479628-ZN,4.0,8.0,Regular   
1-192551-LF,2.0,2.0,Irregular 
1-717528-OZ,2.0,4.0,Irregular 
1-941204-VE,4.0,5.0,Regular   
1-445600-RK,3.0,9.0,Regular   
1-843130-CR,2.0,2.0,Irregular 
1-688347-JJ,3.0,6.0,Regular   
1-242096-GL,2.0,4.0,Irregular 
1-347274-QE,4.0,10.0,Regular   
1-565024-[Q,1.0,2.0,Fresco    
1-844595-ZA,3.0,7.0,Regular   
1-984518-BG,4.0,5.0,Regular   
1-571657-RA,4.0,8.0,Regular   
1-432738-NM,4.0,5.0,Regular   
1-852747-OW,4.0,10.0,Regular   
1-788930-RM,3.0,7.0,Regular   
1-522104-AS,2.0,4.0,Irregular 
1-582164-GP,1.0,1.0,Fresco    
1-123134-KJ,1.0,1.0,Fresco    
1-898371-EQ,2.0,5.0,Irregular 
1-108258-AV,3.0,8.0,Regular   
1-805711-V\,2.0,6.0,Irregular 
1-130719-CC,4.0,7.0,Regular   
1-428080-P[,4.0,8.0,Regular   
1-268056-PD,2.0,4.0,Irregular 
1-711074-[R,4.0,9.0,Regular   
1-766904-NI,3.0,8.0,Regular   
1-116966-IC,1.0,2.0,Fresco    
1-878267-TG,3.0,6.0,Regular   
1-458592-KN,2.0,6.0,Irregular 
1-375425-NP,1.0,2.0,Fresco    
1-689034-DK,4.0,12.0,Regular   
1-295431-FH,2.0,8.0,Irregular 
1-481686-M\,4.0,6.0,Regular   
1-748553-DR,3.0,9.0,Regular   
1-259421-[O,3.0,9.0,Regular   
1-611863-HK,4.0,10.0,Regular   
1-419831-SP,1.0,2.0,Fresco    
1-473770-OR,3.0,6.0,Regular   
1-428514-RL,3.0,6.0,Regular   
1-397915-FU,1.0,1.0,Fresco    
1-366024-HL,4.0,11.0,Regular   
1-255575-VD,4.0,7.0,Regular   
1-424328-PB,4.0,8.0,Regular   
1-237517-U[,1.0,2.0,Fresco    
1-314755-TN,3.0,3.0,Regular   
1-984855-UM,2.0,5.0,Irregular 
1-812215-CW,2.0,4.0,Irregular 
1-882993-AX,3.0,4.0,Regular   
1-893431-BZ,2.0,5.0,Irregular 
1-105896-XX,4.0,12.0,Regular   
1-318188-TK,4.0,4.0,Regular   
1-502870-CJ,1.0,1.0,Fresco    
1-287599-TB,4.0,8.0,Regular   
1-855862-NC,4.0,12.0,Regular   
1-386957-WW,1.0,1.0,Fresco    
1-681772-CX,4.0,8.0,Regular   
1-915949-SP,2.0,6.0,Irregular 
1-335950-QL,3.0,3.0,Regular   
1-782627-KE,1.0,2.0,Fresco    
1-379946-MX,2.0,4.0,Irregular 
1-301239-KD,4.0,9.0,Regular   
1-797546-UJ,4.0,12.0,Regular   
1-922659-CI,3.0,5.0,Regular   
1-243343-KW,1.0,1.0,Fresco    
1-365753-ZT,4.0,13.0,Regular   
1-908131-ED,3.0,5.0,Regular   
1-523249-WP,4.0,8.0,Regular   
1-730901-SI,2.0,4.0,Irregular 
1-864822-IG,2.0,6.0,Irregular 
1-268996-OE,3.0,6.0,Regular   
1-127597-I[,1.0,2.0,Fresco    
1-973127-IY,2.0,3.0,Irregular 
1-858362-HJ,1.0,2.0,Fresco    
1-516877-PY,3.0,5.0,Regular   
1-903646-YV,2.0,4.0,Irregular 
1-812866-YL,3.0,8.0,Regular   
1-789294-NE,4.0,8.0,Regular   
1-233293-XZ,4.0,8.0,Regular   
1-262018-WS,4.0,8.0,Regular   
1-550968-RW,1.0,1.0,Fresco    
1-498887-QC,2.0,3.0,Irregular 
1-185565-VZ,4.0,11.0,Regular   
1-182621-ZZ,4.0,6.0,Regular   
1-986684-SW,4.0,10.0,Regular   
1-150014-M[,3.0,9.0,Regular   
1-857758-TP,3.0,6.0,Regular   
1-682503-FA,2.0,3.0,Irregular 
1-954304-GA,4.0,4.0,Regular   
1-461966-HY,3.0,9.0,Regular   
1-710035-RH,3.0,4.0,Regular   
1-206701-XN,2.0,5.0,Irregular 
1-374319-SM,4.0,9.0,Regular   
1-326949-XE,2.0,4.0,Irregular 
1-970148-SN,2.0,6.0,Irregular 
1-382070-EX,2.0,4.0,Irregular 
1-238373-AN,4.0,8.0,Regular   
1-957742-LB,3.0,5.0,Regular   
1-848972-VA,1.0,3.0,Fresco    
1-391734-JC,2.0,5.0,Irregular 
1-415848-XQ,4.0,8.0,Regular   
1-242776-KO,1.0,1.0,Fresco    
1-460908-DH,4.0,7.0,Regular   
1-356485-EJ,2.0,4.0,Irregular 
1-891697-LK,2.0,4.0,Irregular 
1-151143-FW,3.0,6.0,Regular   
1-534471-TD,4.0,6.0,Regular   
1-892519-QJ,4.0,8.0,Regular   
1-785762-HK,4.0,11.0,Regular   
1-768496-FZ,4.0,9.0,Regular   
1-933455-[K,4.0,11.0,Regular   
1-688532-WL,4.0,6.0,Regular   
1-824335-KG,3.0,6.0,Regular   
1-890337-KK,4.0,12.0,Regular   
1-772960-VX,4.0,11.0,Regular   
1-477238-NI,4.0,12.0,Regular   
1-524565-AR,4.0,4.0,Regular   
1-284202-UF,4.0,8.0,Regular   
1-774694-BG,4.0,4.0,Regular   
1-818878-QO,3.0,6.0,Regular   
1-460576-UE,1.0,1.0,Fresco    
1-296390-TW,2.0,4.0,Irregular 
1-167532-ZA,4.0,9.0,Regular   
1-823036-LD,4.0,8.0,Regular   
1-841503-B\,2.0,3.0,Irregular 
1-306491-OH,4.0,8.0,Regular   
1-855522-JC,3.0,4.0,Regular   
1-762349-JA,2.0,4.0,Irregular 
1-397660-KA,3.0,8.0,Regular   
1-353804-II,4.0,10.0,Regular   
1-262668-OR,2.0,5.0,Irregular 
1-960127-LG,4.0,12.0,Regular   
1-700436-T[,4.0,8.0,Regular   
1-255737-VB,4.0,9.0,Regular   
1-598051-VD,4.0,10.0,Regular   
1-134862-YC,4.0,8.0,Regular   
1-881004-TZ,1.0,3.0,Fresco    
1-872879-GT,3.0,9.0,Regular   
1-278695-LM,4.0,10.0,Regular   
1-301865-AK,4.0,12.0,Regular   
1-744027-TA,4.0,9.0,Regular   
1-688902-VI,1.0,1.0,Fresco    
1-905029-PC,3.0,6.0,Regular   
1-712470-JL,2.0,4.0,Irregular 
1-449095-IE,2.0,2.0,Irregular 
1-835203-OR,2.0,8.0,Irregular 
1-901207-RF,2.0,3.0,Irregular 
1-966753-SF,1.0,2.0,Fresco    
1-601093-BS,1.0,3.0,Fresco    
1-853939-CP,4.0,7.0,Regular   
1-702740-AL,4.0,12.0,Regular   
1-690331-ZC,1.0,3.0,Fresco    
1-554255-NN,2.0,4.0,Irregular 
1-657107-RL,4.0,8.0,Regular   
1-325546-WB,1.0,2.0,Fresco    
1-233936-QA,3.0,6.0,Regular   
1-449886-DI,4.0,6.0,Regular   
1-655877-OC,4.0,5.0,Regular   
1-850279-JQ,4.0,4.0,Regular   
1-141354-HO,3.0,9.0,Regular   
1-394562-V\,4.0,7.0,Regular   
1-571938-AS,3.0,9.0,Regular   
1-617593-WA,4.0,9.0,Regular   
1-145338-RF,2.0,5.0,Irregular 
1-491977-VS,4.0,4.0,Regular   
1-568843-SK,2.0,4.0,Irregular 
1-324726-DX,2.0,4.0,Irregular 
1-449809-SU,4.0,4.0,Regular   
1-203105-DQ,4.0,10.0,Regular   
1-550511-I[,4.0,7.0,Regular   
1-243426-XU,3.0,8.0,Regular   
1-944147-XV,4.0,8.0,Regular   
1-529833-NG,4.0,4.0,Regular   
1-440322-V\,4.0,12.0,Regular   
1-661421-UQ,4.0,12.0,Regular   
1-538734-U\,1.0,1.0,Fresco    
1-514449-QR,4.0,7.0,Regular   
1-868675-VZ,4.0,10.0,Regular   
1-991944-BA,4.0,9.0,Regular   
1-684447-VG,4.0,9.0,Regular   
1-640228-XR,3.0,9.0,Regular   
1-878417-O[,4.0,5.0,Regular   
1-567924-ZQ,4.0,12.0,Regular   
1-536342-AG,4.0,8.0,Regular   
1-187776-BB,3.0,4.0,Regular   
1-914297-AO,2.0,2.0,Irregular 
1-583538-AL,4.0,8.0,Regular   
1-152655-ZA,4.0,7.0,Regular   
1-394588-[\,3.0,7.0,Regular   
1-563041-YM,1.0,1.0,Fresco    
1-381850-DZ,3.0,3.0,Regular   
1-289574-QK,3.0,8.0,Regular   
1-835885-EB,4.0,8.0,Regular   
1-552262-US,1.0,1.0,Fresco    
1-809038-WG,4.0,10.0,Regular   
1-195532-D[,4.0,6.0,Regular   
1-633017-OI,4.0,7.0,Regular   
1-680644-FM,4.0,8.0,Regular   
1-817815-YJ,3.0,6.0,Regular   
1-139471-TC,4.0,8.0,Regular   
1-677084-WU,2.0,4.0,Irregular 
1-177172-TG,3.0,9.0,Regular   
1-555276-SR,2.0,2.0,Irregular 
1-684758-OT,2.0,6.0,Irregular 
1-491889-JK,1.0,1.0,Fresco    
1-863520-OF,1.0,2.0,Fresco    
1-727940-HW,3.0,3.0,Regular   
1-344898-SJ,4.0,6.0,Regular   
1-841770-TE,4.0,8.0,Regular   
1-354748-EP,3.0,6.0,Regular   
1-554079-XV,3.0,7.0,Regular   
1-240701-UT,1.0,2.0,Fresco    
1-561160-VF,3.0,3.0,Regular   
1-376796-IX,2.0,2.0,Irregular 
1-347002-RQ,4.0,12.0,Regular   
1-500058-NA,4.0,4.0,Regular   
1-350035-US,4.0,6.0,Regular   
1-170448-CA,3.0,4.0,Regular   
1-122271-NH,4.0,8.0,Regular   
1-942583-UB,1.0,2.0,Fresco    
1-577565-MN,1.0,1.0,Fresco    
1-762044-HX,3.0,7.0,Regular   
1-984014-[[,4.0,8.0,Regular   
1-270935-HZ,4.0,8.0,Regular   
1-949038-[Q,4.0,11.0,Regular   
1-220786-HH,4.0,8.0,Regular   
1-682258-NZ,3.0,8.0,Regular   
1-367205-XG,2.0,3.0,Irregular 
1-123799-EM,2.0,3.0,Irregular 
1-694611-ON,3.0,3.0,Regular   
1-129622-MC,4.0,4.0,Regular   
1-765481-YU,2.0,2.0,Irregular 
1-874229-IO,3.0,6.0,Regular   
1-477218-[N,2.0,6.0,Irregular 
1-970954-CQ,3.0,6.0,Regular   
1-665975-OZ,4.0,8.0,Regular   
1-554026-KI,3.0,7.0,Regular   
1-236863-ZP,4.0,12.0,Regular   
1-811044-[H,4.0,4.0,Regular   
1-657969-X[,3.0,8.0,Regular   
1-786377-EK,3.0,6.0,Regular   
1-196875-ET,2.0,2.0,Irregular 
1-168893-HY,2.0,4.0,Irregular 
